mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,label,file_path
-612.1677,31.027994,4.0493994,22.872179,9.981668,-4.8573337,2.960705,-5.2518005,0.08663374,-3.323711,-5.8303094,1.5718226,-3.3946543,183.79993,41.808228,24.585833,31.415436,13.731925,19.602371,6.0177813,12.74113,4.585709,6.2264385,9.234414,8.725208,4.8863897,20.607548,3.919382,-2.0425365,3.2588978,0.33504003,-1.987728,0.26290017,-1.1632982,0.1408828,-0.32545528,-0.8208295,0.9795577,-0.22680724,nonwake,dataset\nonwake\Mesut_Sarsıcı_Nowake_1.wav
-694.0039,18.696968,2.0694664,16.052574,5.522264,-6.0598655,-0.62367225,-5.1766458,-0.9422772,-4.824051,-3.321064,-1.7913358,0.32337758,181.0182,33.71679,19.343119,28.8689,11.762861,12.500833,5.1300793,9.338857,7.3407264,8.335706,6.1554046,8.073295,2.6508975,21.371164,3.3797066,-0.7082349,3.0287886,0.17901593,-1.454215,0.44246837,-0.95494294,0.028233685,-0.6652975,-0.24781927,0.10377315,-0.16620627,nonwake,dataset\nonwake\Mesut_sarsıcı_Nowake_2.wav
-748.96936,66.53174,22.416607,34.696915,15.49826,20.520199,15.835485,16.132195,12.391067,12.234068,9.511377,10.804438,8.457161,91.50729,22.235083,7.46143,11.558132,8.015295,7.4359813,6.110987,6.369474,5.9209194,4.406224,3.5690024,4.1497974,3.625448,9.14348,1.6829264,0.55427027,1.2006733,-0.028737277,0.7836435,0.37926924,0.19234295,0.5192658,0.5867298,0.31710714,0.19059244,0.4038307,nonwake,dataset\nonwake\Miray_Aykin_nowake_1.wav
-659.1898,72.89665,29.195202,41.51255,3.7178392,11.968597,12.744289,9.85811,7.903926,12.180974,6.788879,1.8010051,7.076152,124.9069,30.391264,14.366611,21.378742,43.36533,8.729602,10.843595,11.6993885,11.009615,7.178162,8.265398,13.760676,6.173176,16.35793,3.8224354,0.44174182,2.7943168,-4.327057,-0.19475736,-0.44932115,-0.7819059,-0.6757971,0.95555514,-0.4571694,-1.3600844,0.60481304,nonwake,dataset\nonwake\Miray_Aykin_nowake_2.wav
-515.8353,83.35161,15.323171,33.548317,2.4342542,-1.263138,1.7211185,7.0949697,4.973586,-6.602765,0.2318182,-0.7816633,2.171176,199.70546,53.0982,36.333626,31.227652,16.201946,14.962175,10.321725,8.530375,6.947795,12.368825,6.8004737,4.0642076,4.641828,10.510614,-1.7322507,-4.486655,1.010604,-1.8836544,-1.6184354,-1.0834093,-0.99323165,0.12415728,-1.3247302,0.29973555,-0.25923532,0.26675016,nonwake,dataset\nonwake\Moatasem_Morsy_nowake_1.wav
-467.58154,91.47028,1.0772018,20.626904,2.213623,0.49739045,-5.5912476,0.5612819,-0.7289199,-6.9168997,-1.3944948,-0.41792753,1.6068742,208.16489,79.26486,35.8647,30.954659,13.830667,15.116703,10.771685,8.607019,7.038594,13.028051,6.3810706,6.726503,9.582809,14.16507,4.5456433,-3.3386698,-0.052446976,0.45374358,-0.33874482,-1.0326244,-0.4918317,-0.0041691214,-0.28468665,-0.14718255,-0.4656908,0.65813667,nonwake,dataset\nonwake\Moatasem_Morsy_nowake_2.wav
-486.79578,80.32308,22.19452,34.75611,13.5707035,8.68796,7.8535194,11.813812,4.523098,5.1324134,-0.5764526,6.427985,0.11761367,119.84493,26.45058,21.014477,8.701149,3.9952204,22.055056,6.534727,7.9394975,6.0158386,7.0412273,5.9488835,4.6926503,4.2094073,10.578205,0.2623003,-1.9633973,0.90595984,0.28828776,-2.401097,-0.4270134,-0.3731194,-0.41391265,-0.4289419,-0.6057997,-0.19302616,0.19144076,nonwake,dataset\nonwake\Muhammed _YAKUT_nowake_1.wav adlı dosyanın kopyası.wav
-386.248,128.06491,-5.397095,20.562218,3.4120405,15.890373,16.866598,12.227203,1.3282981,9.338418,-5.379476,8.521971,-0.23726195,96.10265,16.074553,13.443772,9.652192,16.641224,12.586572,7.6804514,6.8970737,13.219699,7.4943676,7.2915583,4.9420877,4.8540206,12.183756,1.0742272,-0.0034815818,-0.3013178,-1.7752564,-1.2046444,0.81340003,-0.506737,-1.1288342,0.5937187,-0.887676,0.17055067,-0.37527198,nonwake,dataset\nonwake\Muhammed _YAKUT_nowake_2.wav adlı dosyanın kopyası.wav
-306.86633,53.37961,5.5916576,18.340399,-2.3828075,-8.026682,-26.218126,-13.9963875,-18.812092,2.6301236,-17.184483,-6.465689,-6.3087597,158.74472,34.01763,23.83248,19.867573,16.497032,15.726863,13.616479,13.47076,10.835029,7.922227,11.092885,8.527888,7.9509263,15.15672,0.02552542,-0.4093089,1.7513199,1.410294,-0.37725976,-1.1555425,0.32637155,-0.3427869,0.047291726,-1.1268768,-0.32969463,-0.22803289,nonwake,dataset\nonwake\Muhammed_Talha_Bulut_nowake1.wav
-376.1852,65.1317,-24.917713,14.436695,-4.3482122,-13.761967,-18.068363,-17.440279,-13.396736,0.5396939,-6.7044683,-4.2537293,-7.797758,173.65086,43.861477,27.393038,18.40267,8.97244,13.659287,14.368153,12.643292,10.30085,9.624451,7.8410044,6.645342,8.758547,6.82294,-0.2953199,0.2703219,1.6089628,0.04998733,-0.28155833,-0.21365553,0.4553099,-0.11877093,-0.41004524,-0.22245565,-0.17445594,-0.5782764,nonwake,dataset\nonwake\Muhammed_Talha_Bulut_nowake2.wav
-400.4904,64.261215,-2.020581,14.779037,5.938508,-8.359383,2.0026774,-3.007783,-15.069886,-5.749087,-12.861687,4.229597,-7.897217,193.50098,67.88288,11.096773,16.026743,13.546528,18.310188,11.37011,9.753207,19.679085,8.178285,14.804999,7.155746,9.294739,9.248924,5.8691406,0.18576527,0.52416646,0.131271,0.38128588,0.9527509,-0.6683457,-1.3490455,-0.6344234,-0.71853554,0.43984482,-0.47729254,nonwake,dataset\nonwake\Muhammet_emirhan_demir_nowake_1.wav
-410.10883,25.609364,11.9131155,19.531485,11.144892,-6.482379,-4.2761173,4.9771338,-9.580227,-5.133933,-11.38674,-1.5363369,-5.7125506,198.29199,49.85236,23.246037,26.646914,12.773281,16.662977,7.688861,8.245588,13.941026,6.8492465,14.156863,5.284173,7.713257,12.547507,3.8655343,0.16565052,2.4604568,0.87019736,0.15751572,-0.5486156,-0.1492511,-0.27176607,-0.25914606,-0.97413075,-0.32824096,-0.2940367,nonwake,dataset\nonwake\Muhammet_emirhan_demir_nowake_2.wav
-380.80374,47.787457,7.538633,26.411575,5.2767134,3.4048116,-4.8565345,3.845582,-18.814043,-8.744752,-6.3911743,-7.4853845,0.6538087,167.85577,31.317469,22.12795,33.52933,13.905719,10.503541,13.329652,6.587166,16.569315,9.8220825,8.730628,11.39073,6.0087843,13.055864,1.2428428,-1.3272513,0.07576283,0.31423756,0.52982384,-1.0262585,-0.0041036084,-0.5264499,0.06941618,-0.15670039,-0.13206255,0.009364769,nonwake,dataset\nonwake\muhammet_ismail_ekmen_nowake_1_clean.wav
-264.5578,72.897675,1.030537,34.783176,4.660745,6.5275145,2.5607243,0.58459705,-29.151127,-6.1228957,-15.054958,-5.396916,3.190838,136.41713,57.27391,18.379444,33.549046,21.992872,8.75483,13.844225,11.374275,18.592611,12.282226,14.194773,8.343496,5.731176,16.670614,5.7031107,0.4808099,1.3071023,-0.070779234,0.11642883,0.20258968,-0.28775564,-1.7728233,-0.6432854,-0.67048424,-0.033028506,-0.31495634,nonwake,dataset\nonwake\muhammet_ismail_ekmen_nowake_2_clean.wav
-272.83838,77.517914,-2.0208879,23.400024,-6.355254,-15.5625925,-16.656355,-1.6348236,-18.541178,-2.423421,-19.362545,-2.07417,-8.519325,154.92357,52.11214,34.591362,27.008316,18.927843,19.008228,11.774378,11.630166,13.831703,11.400254,9.933945,9.783711,10.455609,3.2455103,-0.18051457,-1.0221026,-0.95445627,0.12287086,0.5976478,-0.29267386,-0.7645019,-0.5908359,0.0018144101,0.675696,0.43259245,-0.49875167,nonwake,dataset\nonwake\Musa_Dogan_nowake1.wav
-263.74292,81.851746,-6.247688,19.822313,-8.201979,-12.783708,-27.362026,-4.3113337,-15.708864,3.9858475,-18.35942,2.3355012,-5.49201,127.28398,57.300217,14.621949,35.264328,12.938443,8.1150255,16.073792,12.265903,10.638183,9.003207,16.18381,8.720986,8.481255,14.208721,5.8572645,-0.37182155,-0.6905666,0.75789976,-0.17236456,-1.8833337,-0.9959049,-0.29394573,0.1360046,-1.1637871,-0.1621854,-0.2745798,nonwake,dataset\nonwake\Musa_Dogan_nowake2.wav
-534.13544,22.933315,-3.60871,16.1169,7.020478,-8.49169,-4.55398,-3.297624,-4.0097175,-4.8253946,-2.7203364,4.250121,-1.4645222,204.50473,42.192352,10.842294,29.0192,14.685684,15.898459,7.9700055,7.675975,7.895094,8.752492,6.948916,7.6891747,4.5494413,21.663425,4.27988,-0.55051064,2.9692168,1.4828978,-1.3497992,-0.75382954,-0.7694458,-0.8066722,-0.9581026,-0.78400904,0.8149465,-0.37844753,nonwake,dataset\nonwake\Mustafa_Helvaci_nowake1.wav
-303.01038,38.518356,2.667978,53.32716,22.290623,-17.05624,-15.712189,-3.5546687,-8.782196,-22.006248,-11.889479,6.8070717,-6.4613504,188.13104,49.39645,30.33923,38.856575,18.925093,20.346823,14.3916445,13.851021,16.97376,13.663757,9.712169,7.9327374,6.5940723,-2.8717866,-1.3235378,0.63065153,-0.7748611,-0.5283103,0.37717772,0.24497125,-0.17572458,-0.7093399,0.6436642,0.24212717,0.17768663,0.20463476,nonwake,dataset\nonwake\Mustafa_Helvaci_nowake2.wav
-517.6934,44.920944,-9.905129,29.194988,-2.8294997,-0.5349667,-3.0446014,1.3332782,-0.47547984,1.3003126,-10.16293,11.454641,-7.2483325,210.04199,58.618942,26.97376,37.573856,13.726719,7.7798476,10.602696,12.933689,5.8600545,8.512096,16.915419,12.603311,11.9105425,13.475964,5.5131497,0.035082117,0.17428523,-0.78419566,0.07214024,0.38261074,0.33720744,-0.20859466,-0.5772214,-0.42728868,1.1770931,-0.35224593,nonwake,dataset\nonwake\Mustafa_Sakalli_nowake1.wav
-454.28577,59.902504,-22.749462,38.467613,-18.98569,0.39795738,-8.480243,-0.5700121,-4.814867,-3.5166574,-6.9785595,10.734858,-13.143917,227.07637,63.24236,34.544,38.377815,19.83343,12.5229225,14.924325,13.375305,11.483372,11.798378,14.447564,12.181097,14.104073,9.254369,5.30175,-0.17196685,0.50830334,-1.1202834,-0.35030788,0.44815335,0.14504635,0.017310519,-0.83224535,-0.13420466,0.48189244,-0.58671284,nonwake,dataset\nonwake\Mustafa_Sakallı_nowake2.wav
-282.82886,99.821,-26.846786,38.364006,-18.343882,-4.3237977,6.9666224,-10.110426,7.6888733,4.9224625,2.3043365,10.174873,8.893733,156.62189,19.238344,35.24391,32.69518,30.105497,18.22003,13.157774,19.228691,8.595757,12.0569315,11.295429,9.978656,5.5022364,8.217525,1.9345253,-0.2199506,0.88333476,-1.4179591,-1.0457121,0.16537882,-0.8485888,-0.69816095,-1.0366496,-1.0787246,-0.7808424,-0.08261837,nonwake,dataset\nonwake\mustafa_salih_ozdal_nowake_1.wav
-278.4234,82.98491,-25.678192,59.921112,0.61038244,-2.3454206,4.1915135,-13.444075,10.14246,6.822936,-5.057006,6.272106,7.0809593,146.90044,26.033346,32.498795,38.380066,14.970256,18.624075,11.417327,24.695976,6.7397647,10.533466,13.7703905,6.9210463,7.1839404,4.522738,-1.5103548,-0.5173856,0.9383666,-0.12636907,-0.1388666,-0.57497597,-0.5397625,-0.020938993,0.26838192,-0.75357825,-0.5498365,0.02214814,nonwake,dataset\nonwake\mustafa_salih_ozdal_nowake_2.wav
-669.9958,74.24251,-0.71668166,18.27148,13.362498,6.5796432,9.469408,16.935978,6.7437515,8.739279,3.347176,10.138917,7.3326774,66.75765,10.357891,9.316165,9.085266,8.289318,4.33284,3.9531004,4.7975106,3.1097126,3.080389,3.1506374,4.9151826,4.94886,4.6567936,-0.5095859,-0.255097,0.577968,0.7373178,0.19552585,0.14635631,0.21408767,-0.15758267,-0.1431879,-0.3708139,-0.5443189,-0.5330883,nonwake,dataset\nonwake\Naim_musaağa.wav
-585.94495,55.082012,-11.529343,31.045372,1.4604017,-8.661512,-5.7650495,1.6990428,-4.935784,-5.537522,-9.864677,4.3577456,-0.57055557,199.74641,61.48707,36.351414,41.24202,14.017848,15.939396,11.931675,10.053384,7.7684402,9.145145,10.60814,7.7642355,4.8113346,5.1337075,4.1951065,0.822078,2.4311943,1.2497296,-0.846563,-0.37162787,-0.33149654,-0.24842197,-0.7549157,-0.4591943,-0.19577412,0.28173724,nonwake,dataset\nonwake\Nebı_Erdenay_Cubukcu_Nowake_1.wav
-569.87317,49.12168,-13.575764,18.166761,0.03912449,-9.618053,1.4808816,-1.9494836,-7.5450444,-1.9165487,-10.166837,2.642057,-3.3605285,224.82463,61.31619,22.086647,32.03776,16.924482,16.092417,6.850063,5.2657423,11.302096,2.5577362,15.94768,7.3494883,4.804568,15.495193,4.796421,-0.7099856,-0.64307004,-1.3286452,-0.08472648,0.5791598,-0.14641526,-0.40074688,-0.1788038,-0.25930953,-0.17131115,-0.15917622,nonwake,dataset\nonwake\Nebı_Erdenay_Cubukcu_NoWake_2.wav
-659.4032,97.024826,35.851658,37.389446,36.647793,19.681192,6.373298,9.109541,1.904691,-7.5010285,-4.6932335,-4.217434,-4.5500183,89.6364,30.802198,20.662292,11.203785,13.284153,11.783085,12.508509,7.5222387,11.6234,7.7528095,6.2712703,9.359685,5.5347314,4.3935704,1.8166307,-0.11940166,1.1671246,1.6435359,-0.6550205,-1.0100975,0.50639015,1.4453286,-0.9582281,-0.71132934,1.0771809,0.120299,nonwake,dataset\nonwake\Nilgun_Melek_Bilgin_nowake_1.wav
-683.0305,83.705154,31.082354,32.305527,25.114037,14.787214,7.2549796,2.3865647,-2.811576,-6.0150366,-2.627939,-4.8229847,-5.7753267,90.45381,27.52411,14.036862,9.758554,7.7479267,10.355632,6.9624243,3.2122037,6.255768,5.6265006,4.6717124,4.8900948,4.831507,3.6716619,0.2196691,1.9898499,0.6013289,0.8281872,-0.67283046,-0.27070716,0.05779537,0.33464918,-0.12808596,-0.21624385,0.3380614,-0.07532525,nonwake,dataset\nonwake\Nilgun_Melek_Bilgin_nowake_2.wav
-390.56268,94.56411,18.92229,5.546115,-16.532347,2.9324753,0.67488265,-0.26345152,-3.110477,2.1858268,-5.282317,-9.170021,-11.4862385,129.58566,55.151745,29.00259,27.688744,20.092333,20.374823,9.152753,10.181493,7.498856,8.397358,9.462753,11.388693,9.756738,9.867445,7.7991886,-0.31444943,-0.6934103,-0.5102091,1.7917737,0.44999677,-0.8185768,0.09390004,0.27346393,-0.38028044,-0.1297773,-1.089519,nonwake,dataset\nonwake\Nisanur_Unlu_nonwake_1.wav
-379.87555,110.95492,18.614113,2.7202258,-19.524742,8.269382,-2.3367612,-0.45945638,-9.411829,8.138981,-7.6283317,-7.8085384,-11.234866,136.14821,66.46621,20.334751,26.400455,17.934711,18.6302,14.866128,10.970043,14.881347,10.840848,8.246116,8.371761,7.171298,-13.928753,-5.382991,0.22094223,-0.86592346,1.5970614,0.4486968,-0.48922977,-0.34143436,0.5142722,-0.8074323,0.38585216,0.59017164,0.595898,nonwake,dataset\nonwake\Nisanur_Unlu_nonwake_2.wav
-572.6858,24.172989,-18.544607,20.803974,2.7969933,-11.605628,-5.3240395,-6.7763257,-0.22885394,-6.72807,-3.2011318,-0.85252535,0.87601805,170.68542,48.28426,33.302277,32.244682,10.639774,18.30172,7.13532,14.111342,4.4766436,11.587735,5.1965623,3.2781858,2.7990315,11.425436,4.740101,-0.7826134,2.6125271,0.012517437,-1.353375,-0.4450596,-1.1323533,-0.255967,-1.0918392,-0.27328688,-0.076331034,-0.032507524,nonwake,dataset\nonwake\numan_cirpan_nowake_1.wav
-873.8838,-0.51942563,0.6469139,0.22033155,1.1603274,-0.77825433,-2.0120845,-1.0656952,1.2547193,1.883533,-0.06373477,0.35724962,1.557464,9.549859,2.8416243,3.8623397,2.9643824,4.217298,3.6497035,4.9660506,2.7673035,3.1389651,3.204902,3.2116969,2.730933,3.080299,0.3861398,0.14339179,-0.006263748,-0.015504301,0.0832705,0.08818569,-0.016386908,-0.025202189,0.121116206,0.16079047,0.2465355,0.18887651,0.12144701,nonwake,dataset\nonwake\numan_cirpan_nowake_2.wav
-480.61856,93.93198,-21.7016,5.070874,-23.872314,-16.043335,-13.507767,4.087012,-10.714479,3.876876,-5.265296,-14.063878,3.7723367,170.56946,60.808304,29.805853,27.507313,22.347834,16.755484,13.373259,10.226294,14.049608,7.070797,6.0579557,10.080651,6.4381676,-14.232797,-2.293673,-0.5334933,-2.007413,1.9958627,1.4671474,-0.13394651,0.010424525,1.6430594,-0.451401,0.3726639,0.6014644,0.1381969,nonwake,dataset\nonwake\nuran_guler_nonwake_1.wav
-538.31775,52.870945,3.7335768,14.89274,-24.291372,-15.892296,-10.529387,-3.3667445,-10.480562,-4.028902,-1.5777929,-4.134299,-0.7385539,174.27986,53.86523,38.43371,19.861643,24.441816,16.557875,13.013939,7.673267,21.301369,10.77199,5.4300523,6.0279846,5.6271677,-12.076438,-3.6733189,0.9488237,-1.5162144,2.255745,1.595884,-0.17410639,0.19955067,1.3380244,-0.5117575,0.27812022,0.5789676,-0.38613993,nonwake,dataset\nonwake\nuran_guler_nonwake_2.wav
-425.38693,50.440132,-24.990398,29.898579,0.1318376,-5.0459433,-3.6359475,5.078548,-12.589703,-5.6324406,-7.398217,-2.5933237,-11.571173,47.534256,9.205471,15.703927,8.869308,14.563978,7.1664705,6.9203167,8.577297,9.239228,6.086542,4.917685,6.38748,3.757584,3.1344414,-0.4631049,-0.3816122,0.47819248,-1.6618559,0.47496784,0.45499438,-0.34783405,0.8892435,-0.2158097,0.29880768,-0.46456558,-0.2042635,nonwake,dataset\nonwake\Nursena_Duyku_nowake_1.wav
-377.45428,59.37594,-48.501038,25.109562,-4.1033883,-6.5365663,-0.6587838,-3.1020703,-9.8819275,-9.137453,-10.914246,-10.273799,-6.913155,117.48614,24.851355,37.863552,14.354269,19.168823,12.204629,8.333732,19.261774,10.240855,8.531311,10.40036,11.359959,6.410336,9.930071,-0.19490571,-0.2801395,0.5069542,-1.0859344,-0.85004,-0.7360561,-0.5994741,-0.6878361,-0.07812597,-0.7725218,-0.7394509,0.044528104,nonwake,dataset\nonwake\Nursena_Duyku_nowake_2.wav
-497.2887,61.242165,-2.8561234,25.00392,-8.723709,-17.947956,-6.3392305,8.291733,3.8909144,-3.2995756,1.7275109,2.2525892,3.4608316,170.52612,33.56203,12.633158,21.480001,12.995923,26.12986,14.78419,7.357285,4.2022996,9.224827,3.5130725,4.6179266,5.2112603,20.003708,3.2744794,-0.84607625,1.992209,-0.8879287,-2.5234957,-1.115355,0.30159974,0.06515145,-0.8204604,-0.15949401,0.33342642,-0.072324336,nonwake,dataset\nonwake\OmerFaruk_Omur_nowake_1.wav
-460.2245,53.1992,-1.7573931,29.573814,-2.649651,-22.433071,-9.439991,11.959067,2.3411872,-4.2999496,-2.7166433,5.847307,-4.218706,194.0777,38.05254,14.948277,25.975487,8.812692,30.520838,14.523986,9.965078,7.0617104,6.741271,7.835551,5.6082115,6.6878786,16.521383,2.6781616,0.43720055,2.6400013,-0.26937637,-1.4397018,-0.77161074,0.31116772,-0.49610603,-0.5657314,-0.44129154,0.17831188,-0.65507203,nonwake,dataset\nonwake\OmerFaruk_Omur_nowake_2.wav
-435.2317,49.28746,4.190063,21.77734,9.391743,-2.1621761,-1.7452959,4.7876306,-0.6716138,-5.0030546,-1.6376077,2.0359511,-4.7541013,175.00867,25.632149,20.581003,20.591011,6.4830046,19.851994,16.139196,5.153251,8.303779,10.9311495,4.523891,6.588885,10.211904,22.504353,2.0785198,-1.520191,2.8192458,0.18661737,-1.8717635,-1.4874141,-0.096326485,-0.9019251,-1.039139,-0.39259005,0.54197747,-1.1685312,nonwake,dataset\nonwake\Osman_Abak_nowake_1.wav
-617.6906,61.62771,11.761198,23.8292,8.418228,13.189354,1.5704142,4.4517694,0.6502905,5.104452,-2.426609,2.7495441,-0.4258954,192.47787,25.73429,8.568876,9.946908,4.7047734,6.7583113,6.004825,6.012609,4.0033693,3.940645,3.5492356,3.6049125,3.3713381,22.42169,2.0358045,0.26897076,0.94628966,0.47317204,0.69455445,0.37016717,0.22052932,-0.05311045,0.2678561,-0.07903311,0.14608547,-0.0075422004,nonwake,dataset\nonwake\Osman_Abak_nowake_2.wav
-748.2827,38.939632,4.656211,8.571089,6.2408586,2.894657,7.6510096,3.2103944,2.3377497,-0.015425205,-2.0896692,2.6753001,-0.07187283,147.97482,37.54308,12.863032,18.850105,6.4018636,14.704373,8.622684,9.290137,3.4768,3.4572873,5.9303875,6.619753,3.9552917,17.378576,3.5019028,-0.5514106,2.1716805,0.58647984,-1.3350856,-0.061523892,-0.6812632,-0.10252134,-0.2553067,-0.535451,0.739522,-0.35758227,nonwake,dataset\nonwake\Osman_Akdeniz_NoWake_1.wav
-582.612,87.164276,4.6294394,8.368713,-13.097202,5.676916,3.71522,-1.3815527,-6.546574,-6.146249,-5.565607,-1.1174816,-2.5388923,179.6279,77.99265,31.507168,36.29639,21.410952,12.882821,12.1642065,11.709472,9.235151,11.029307,16.982891,5.4841676,8.869174,9.2280655,3.302184,-0.6754443,1.0658395,0.55530214,1.2126983,0.83777803,-0.841361,-0.58310926,0.41870493,0.97337687,-0.06865003,-0.5361318,nonwake,dataset\nonwake\Osman_Akdeniz_NoWake_2.wav
-362.3551,36.3517,17.359192,28.69539,-4.2447133,-2.6946888,-1.5711758,1.9178126,0.14183861,2.8470387,0.22263345,-0.49826872,-3.10667,193.03113,21.196377,17.973663,15.225953,28.9148,11.6821575,12.261695,6.2947645,5.931652,7.2262936,4.8466964,5.2233663,3.8659153,17.42957,0.47328085,-0.9916284,1.4719143,-2.5016332,-0.91302794,-1.3949018,-0.21610335,-0.3336197,0.45735198,0.46456927,0.2734788,0.19678801,nonwake,dataset\nonwake\oyku_yildirim_nowake_1 .wav
-340.5741,27.717861,18.122763,41.47345,-25.098341,-2.3068452,-3.9102728,-11.6732025,-3.7394753,-1.0764816,-6.3060093,-3.373589,2.9542274,156.93895,24.152662,20.419691,26.421526,30.026285,9.150349,13.094836,16.92548,9.617277,9.642592,10.023021,12.068874,7.847801,11.848524,1.3693742,0.4130047,2.670028,-1.3716967,-0.67566425,-0.34626472,-1.128747,-0.25553122,-0.7560142,-0.11574383,-0.95628417,0.58705455,nonwake,dataset\nonwake\oyku_yildirim_nowake_2 .wav
-709.13116,-8.394211,-5.290702,5.4304123,-0.8634174,-2.8047395,-6.0537195,-2.1966734,-4.938545,-1.9405316,-5.200596,1.3125105,-2.8946486,48.075485,10.886642,7.6639357,4.775949,6.8388605,6.6850348,5.688719,3.0312724,4.0404253,4.3143954,3.417249,4.235774,3.3091626,5.317273,-0.9022718,0.20801985,-0.049657255,-0.5700125,-0.53946483,-0.61505085,0.01181782,-0.07007826,-0.31027752,-0.054816075,0.113783024,-0.08892068,nonwake,dataset\nonwake\Ozge_Nur_Aykanat_nowake_1.wav
-703.8991,-11.366299,-12.450863,-0.42777693,-6.62716,-4.773425,-10.309353,-0.8535872,-6.6616855,-3.3042789,-6.2377553,-0.7456213,-3.8818088,27.091087,4.485612,7.487352,10.507969,4.772595,2.9792836,3.9474127,5.151054,4.2554946,3.8771107,3.1730604,2.9367669,3.0266187,-0.24459329,-0.3344413,0.40283,1.2622056,0.5348121,-0.015101964,-0.027436737,-0.32012826,-0.2909496,-0.08230988,-0.31382793,0.10752745,0.10539034,nonwake,dataset\nonwake\Ozge_Nur_Aykanat_nowake_2.wav
-399.01154,50.317757,20.899002,11.766663,-7.9322443,-6.7091126,-12.363469,-0.87859285,-0.5694983,-0.4722148,-7.2364254,-6.3942986,-3.9566362,135.72047,23.745176,10.4374275,15.131298,23.645645,10.727482,9.500361,5.8794537,9.101828,5.1685953,5.404462,5.254681,5.898039,17.612812,0.96618867,0.57782483,1.4815487,-2.6290874,-1.0992861,-0.7213627,0.34021926,-0.49944872,0.3571045,-0.2832997,-0.337284,0.13603728,nonwake,dataset\nonwake\Pinar_Unver_nowake_1.wav
-392.4778,55.47665,25.350834,30.359394,-36.35956,-19.45496,-10.056672,-10.14571,-5.599579,-5.6635623,-3.5319607,-11.459801,-1.5109906,153.33083,29.000048,16.133204,23.386541,44.021206,13.1351,9.851681,8.126302,6.581686,5.465458,9.34563,12.10134,7.749429,13.8696,1.1678568,0.4008038,2.4845312,-4.2008376,-1.013123,-1.2235256,-0.8695102,-0.607059,-0.25512326,0.30106103,-1.1513443,0.5701529,nonwake,dataset\nonwake\Pinar_Unver_nowake_2.wav
-472.54526,49.515224,17.793468,12.847511,-0.28641796,-5.7647038,-7.3758516,-4.824366,-4.4838104,-5.7050643,-7.544852,-9.1775875,-3.636575,143.92479,21.591015,13.660494,9.153742,15.354267,21.211473,16.62453,11.602861,10.105916,5.4990354,5.652827,8.188802,5.274599,13.843869,1.7938201,0.23529637,0.789724,-0.5949136,-1.2766703,-1.6014501,-1.1944395,-1.0631583,-0.7250849,-0.20231837,-0.58557045,0.18580315,nonwake,dataset\nonwake\Rabia_Korhan_nowake_1.wav
